item_id,new_item_id
189,541
191,542
195,543
196,544
201,545
204,546
205,547
207,548
208,549
209,550
210,551
212,552
217,553
218,554
219,555
224,556
225,557
230,558
234,559
236,560
237,561
239,562
240,563
243,564
248,565
250,566
251,567
252,568
254,569
256,570
257,571
258,572
262,573
267,574
270,575
271,576
273,577
274,578
276,579
277,580
279,581
281,582
282,583
288,584
289,585
291,586
292,587
293,588
302,589
303,590
304,591
310,592
312,593
313,594
314,595
315,596
317,597
327,598
329,599
330,600
332,601
336,602
337,603
339,604
340,605
343,606
347,607
350,608
352,609
353,610
354,611
355,612
358,613
359,614
360,615
361,616
366,617
370,618
371,619
374,620
377,621
378,622
381,623
382,624
383,625
405,626
412,627
415,628
416,629
419,630
426,631
432,632
434,633
435,634
437,635
440,636
445,637
454,638
455,639
458,640
460,641
466,642
468,643
469,644
472,645
477,646
485,647
489,648
490,649
491,650
493,651
494,652
497,653
502,654
505,655
508,656
510,657
516,658
520,659
524,660
532,661
536,662
537,663
540,664
542,665
546,666
548,667
569,668
575,669
587,670
606,671
609,672
616,673
628,674
631,675
637,676
640,677
662,678
667,679
694,680
697,681
700,682
704,683
709,684
710,685
711,686
719,687
747,688
762,689
765,690
775,691
783,692
795,693
799,694
801,695
802,696
818,697
830,698
835,699
837,700
838,701
839,702
842,703
848,704
852,705
867,706
880,707
881,708
888,709
891,710
979,711
981,712
986,713
991,714
996,715
999,716
1004,717
1006,718
1061,719
1064,720
1082,721
750,722
924,723
1101,724
1246,725
1584,726
1610,727
1682,728
1784,729
1917,730
2671,731
2688,732
2701,733
2717,734
3114,735
3354,736
3623,737
3869,738
3916,739
3977,740
3994,741
4018,742
4223,743
4306,744
4310,745
4370,746
4643,747
4700,748
4844,749
4874,750
4886,751
4963,752
4993,753
4995,754
5218,755
5349,756
5378,757
5445,758
5459,759
5464,760
5502,761
5618,762
5816,763
5952,764
5989,765
5991,766
6333,767
6365,768
6534,769
6539,770
6863,771
6934,772
7143,773
7153,774
7155,775
7445,776
8207,777
8360,778
8368,779
8373,780
8528,781
8636,782
8665,783
8666,784
8783,785
8808,786
8865,787
8870,788
8907,789
8908,790
8949,791
8957,792
8958,793
8961,794
8965,795
8970,796
8972,797
8984,798
27741,799
30812,800
30816,801
31878,802
32029,803
32031,804
32296,805
32587,806
33162,807
33493,808
33794,809
33836,810
34048,811
34319,812
37741,813
38388,814
42002,815
45499,816
45517,817
45668,818
45730,819
46530,820
48783,821
48997,822
49272,823
49278,824
49286,825
49824,826
586,827
187,828
627,829
922,830
1037,831
1095,832
1674,833
1987,834
2011,835
2023,836
2300,837
2877,838
2901,839
3173,840
3328,841
3735,842
4131,843
4558,844
5447,845
5451,846
5481,847
5507,848
5841,849
5843,850
5872,851
5890,852
5891,853
5893,854
5902,855
5956,856
5962,857
5965,858
5988,859
6001,860
6044,861
1028,862
1088,863
1247,864
1307,865
3882,866
4447,867
5066,868
5377,869
5620,870
5943,871
5957,872
6155,873
6266,874
6377,875
6535,876
6942,877
7149,878
7151,879
7154,880
7169,881
7293,882
7375,883
7451,884
7458,885
8529,886
8533,887
8869,888
8969,889
30749,890
31433,891
31685,892
33145,893
33679,894
40629,895
40819,896
41285,897
47099,898
51662,899
51705,900
51834,901
54286,902
56367,903
56949,904
58047,905
59333,906
59421,907
60397,908
60950,909
61250,910
63113,911
63992,912
64969,913
66203,914
68954,915
69406,916
69844,917
70183,918
70293,919
71579,920
72011,921
72330,922
72407,923
72720,924
72737,925
72998,926
73017,927
74450,928
77841,929
78772,930
79091,931
80549,932
81784,933
81845,934
81847,935
82167,936
82499,937
84374,938
86548,939
87222,940
88163,941
88810,942
91104,943
92259,944
94070,945
95167,946
95449,947
95510,948
95543,949
96079,950
97024,951
97938,952
98203,953
103335,954
103339,955
104374,956
105211,957
106489,958
106696,959
107141,960
109374,961
109853,962
112006,963
113275,964
113394,965
119145,966
129428,967
136020,968
137595,969
140110,970
44,971
376,972
511,973
529,974
1100,975
1358,976
1370,977
1385,978
1438,979
1518,980
1586,981
1604,982
1608,983
1616,984
1687,985
1693,986
1721,987
1840,988
1882,989
1918,990
2002,991
2027,992
1357,993
1405,994
1876,995
2072,996
2100,997
2421,998
2485,999
2572,1000
2581,1001
2694,1002
3668,1003
305,1004
1173,1005
1590,1006
1619,1007
1639,1008
2541,1009
3300,1010
3409,1011
3513,1012
3624,1013
3717,1014
3753,1015
3798,1016
3827,1017
3863,1018
3893,1019
3952,1020
4011,1021
4148,1022
193,1023
448,1024
784,1025
172,1026
858,1027
1200,1028
1347,1029
1527,1030
1653,1031
1909,1032
2001,1033
2081,1034
2085,1035
2278,1036
3156,1037
3499,1038
3510,1039
3535,1040
3555,1041
4022,1042
4720,1043
5971,1044
6502,1045
7254,1046
7438,1047
8644,1048
48304,1049
48774,1050
48780,1051
50872,1052
56174,1053
59315,1054
60069,1055
63859,1056
64614,1057
68237,1058
69757,1059
70286,1060
71057,1061
71264,1062
84152,1063
84954,1064
85414,1065
89745,1066
91500,1067
94864,1068
96610,1069
101864,1070
103249,1071
104841,1072
105504,1073
110102,1074
111759,1075
112556,1076
112852,1077
115149,1078
120466,1079
122886,1080
122904,1081
122922,1082
122924,1083
134130,1084
134853,1085
143385,1086
152077,1087
152081,1088
158872,1089
160980,1090
166528,1091
166635,1092
111,1093
541,1094
678,1095
745,1096
913,1097
1147,1098
1148,1099
1186,1100
1193,1101
1201,1102
1207,1103
1223,1104
1230,1105
1252,1106
1260,1107
1261,1108
1267,1109
1276,1110
1281,1111
1299,1112
1680,1113
2490,1114
2707,1115
2723,1116
3000,1117
3022,1118
3108,1119
3174,1120
3429,1121
3683,1122
3741,1123
4878,1124
4973,1125
5782,1126
6350,1127
7099,1128
7361,1129
27611,1130
27773,1131
48394,1132
78499,1133
1036,1134
1209,1135
1221,1136
1228,1137
1234,1138
1375,1139
2194,1140
3039,1141
3263,1142
3435,1143
3681,1144
4571,1145
6016,1146
6870,1147
7482,1148
31658,1149
64839,1150
68358,1151
80463,1152
81932,1153
82459,1154
431,1155
442,1156
555,1157
653,1158
778,1159
1020,1160
1059,1161
1212,1162
1227,1163
1245,1164
1356,1165
1374,1166
1544,1167
1729,1168
1924,1169
1961,1170
2184,1171
2409,1172
2410,1173
2411,1174
2412,1175
2420,1176
2422,1177
2706,1178
2918,1179
2951,1180
2953,1181
3081,1182
3257,1183
3275,1184
3462,1185
3751,1186
3785,1187
3896,1188
4007,1189
4262,1190
4327,1191
4383,1192
4728,1193
4816,1194
5008,1195
5120,1196
5266,1197
5418,1198
5574,1199
5608,1200
5669,1201
5679,1202
5903,1203
5944,1204
5995,1205
6287,1206
6300,1207
6373,1208
6378,1209
6440,1210
6548,1211
6709,1212
6787,1213
6807,1214
6888,1215
7018,1216
7147,1217
7317,1218
7318,1219
7323,1220
7373,1221
7753,1222
7843,1223
8117,1224
8361,1225
8641,1226
8784,1227
8917,1228
8950,1229
26444,1230
26614,1231
27689,1232
27716,1233
27831,1234
27878,1235
30793,1236
32460,1237
33004,1238
33615,1239
34150,1240
34405,1241
36519,1242
36529,1243
37386,1244
37729,1245
37733,1246
38038,1247
38061,1248
44022,1249
44191,1250
44199,1251
44555,1252
44665,1253
45722,1254
46578,1255
46965,1256
47200,1257
47491,1258
49651,1259
51357,1260
51540,1261
52604,1262
53125,1263
53129,1264
53318,1265
53464,1266
53972,1267
53996,1268
54272,1269
55118,1270
55247,1271
55276,1272
55290,1273
55765,1274
56757,1275
57528,1276
57640,1277
57669,1278
58295,1279
58299,1280
59615,1281
59784,1282
60040,1283
60074,1284
60684,1285
62434,1286
63131,1287
64197,1288
64957,1289
65596,1290
66934,1291
67255,1292
68073,1293
68159,1294
68319,1295
69122,1296
69640,1297
69951,1298
71108,1299
71156,1300
71899,1301
73268,1302
73321,1303
73323,1304
73499,1305
74510,1306
74789,1307
74948,1308
76077,1309
76175,1310
76251,1311
77561,1312
78469,1313
79293,1314
79592,1315
79695,1316
79702,1317
80219,1318
81788,1319
83349,1320
84392,1321
85354,1322
86190,1323
86332,1324
86628,1325
86880,1326
87232,1327
88094,1328
88129,1329
88140,1330
90600,1331
91485,1332
91542,1333
92094,1334
95441,1335
96432,1336
96488,1337
96655,1338
97752,1339
98124,1340
98585,1341
98809,1342
99728,1343
99813,1344
102125,1345
102445,1346
102903,1347
103253,1348
103772,1349
104241,1350
104879,1351
106072,1352
106487,1353
106839,1354
107846,1355
111362,1356
112183,1357
112334,1358
112421,1359
114066,1360
116797,1361
116823,1362
117176,1363
118900,1364
122892,1365
122900,1366
122918,1367
122920,1368
122926,1369
128620,1370
135569,1371
139385,1372
140289,1373
141688,1374
142488,1375
144210,1376
145283,1377
148626,1378
150548,1379
155168,1380
157108,1381
157110,1382
158238,1383
158972,1384
159093,1385
160438,1386
161582,1387
162350,1388
162606,1389
164179,1390
166015,1391
168252,1392
171023,1393
176101,1394
177593,1395
180095,1396
180777,1397
185135,1398
12,1399
48,1400
64,1401
107,1402
118,1403
173,1404
295,1405
325,1406
328,1407
338,1408
372,1409
379,1410
407,1411
414,1412
420,1413
422,1414
427,1415
486,1416
512,1417
513,1418
551,1419
558,1420
610,1421
611,1422
671,1423
674,1424
724,1425
742,1426
743,1427
761,1428
785,1429
788,1430
798,1431
810,1432
829,1433
832,1434
866,1435
879,1436
903,1437
906,1438
911,1439
915,1440
921,1441
931,1442
933,1443
965,1444
984,1445
1016,1446
1021,1447
1047,1448
1081,1449
1129,1450
1215,1451
1238,1452
1257,1453
1269,1454
1285,1455
1297,1456
1322,1457
1324,1458
1330,1459
1333,1460
1339,1461
1342,1462
1345,1463
1346,1464
1355,1465
1359,1466
1367,1467
1372,1468
1373,1469
1376,1470
1378,1471
1379,1472
1380,1473
1394,1474
1407,1475
1409,1476
1427,1477
1441,1478
1456,1479
1457,1480
1461,1481
1474,1482
1479,1483
1485,1484
1489,1485
1499,1486
1542,1487
1550,1488
1551,1489
1556,1490
1562,1491
1566,1492
1569,1493
1583,1494
1588,1495
1591,1496
1593,1497
1603,1498
1614,1499
1645,1500
1648,1501
1658,1502
1663,1503
1665,1504
1679,1505
1681,1506
1688,1507
1689,1508
1690,1509
1702,1510
1717,1511
1718,1512
1722,1513
1747,1514
1748,1515
1754,1516
1779,1517
1783,1518
1798,1519
1806,1520
1812,1521
1816,1522
1831,1523
1845,1524
1848,1525
1855,1526
1862,1527
1881,1528
1888,1529
1891,1530
1894,1531
1906,1532
1911,1533
1919,1534
1921,1535
1963,1536
1970,1537
1971,1538
1972,1539
1973,1540
1991,1541
1994,1542
2003,1543
2004,1544
2014,1545
2015,1546
2016,1547
2026,1548
2034,1549
2036,1550
2037,1551
2040,1552
2041,1553
2044,1554
2052,1555
2053,1556
2060,1557
2065,1558
2082,1559
2088,1560
2092,1561
2097,1562
2108,1563
2110,1564
2111,1565
2118,1566
2123,1567
2133,1568
2134,1569
2140,1570
2144,1571
2148,1572
2153,1573
2167,1574
2169,1575
2171,1576
2206,1577
2227,1578
2232,1579
2243,1580
2244,1581
2245,1582
2248,1583
2249,1584
2255,1585
2261,1586
2263,1587
2266,1588
2267,1589
2279,1590
2287,1591
2294,1592
2302,1593
2315,1594
2320,1595
2321,1596
2328,1597
2335,1598
2354,1599
2355,1600
2369,1601
2371,1602
2372,1603
2374,1604
2375,1605
2393,1606
2394,1607
2396,1608
2407,1609
2413,1610
2416,1611
2418,1612
2423,1613
2428,1614
2446,1615
2453,1616
2455,1617
2458,1618
2463,1619
2465,1620
2468,1621
2491,1622
2496,1623
2513,1624
2518,1625
2539,1626
2548,1627
2550,1628
2555,1629
2558,1630
2605,1631
2606,1632
2614,1633
2622,1634
2642,1635
2643,1636
2668,1637
2672,1638
2687,1639
2699,1640
2709,1641
2710,1642
2719,1643
2720,1644
2722,1645
2733,1646
2746,1647
2754,1648
2788,1649
2793,1650
2802,1651
2804,1652
2806,1653
2808,1654
2822,1655
2836,1656
2840,1657
2857,1658
2860,1659
2867,1660
2870,1661
2883,1662
2888,1663
2898,1664
2900,1665
2915,1666
2936,1667
2968,1668
2995,1669
3005,1670
3016,1671
3017,1672
3031,1673
3032,1674
3035,1675
3040,1676
3048,1677
3056,1678
3063,1679
3064,1680
3070,1681
3072,1682
3082,1683
3087,1684
3101,1685
3104,1686
3113,1687
3146,1688
3190,1689
3203,1690
3213,1691
3219,1692
3225,1693
3238,1694
3248,1695
3254,1696
3258,1697
3264,1698
3269,1699
3301,1700
3308,1701
3316,1702
3324,1703
3355,1704
3361,1705
3370,1706
3387,1707
3393,1708
3394,1709
3395,1710
3396,1711
3397,1712
3398,1713
3400,1714
3401,1715
3418,1716
3421,1717
3424,1718
3454,1719
3466,1720
3471,1721
3476,1722
3477,1723
3483,1724
3484,1725
3497,1726
3500,1727
3501,1728
3505,1729
3515,1730
3526,1731
3534,1732
3536,1733
3548,1734
3550,1735
3551,1736
3584,1737
3594,1738
3608,1739
3622,1740
3662,1741
3685,1742
3686,1743
3692,1744
3693,1745
3698,1746
3699,1747
3701,1748
3704,1749
3705,1750
3706,1751
3708,1752
3712,1753
3743,1754
3745,1755
3752,1756
3754,1757
3763,1758
3770,1759
3784,1760
3797,1761
3802,1762
3825,1763
3826,1764
3835,1765
3837,1766
3839,1767
1010,1768
1012,1769
1013,1770
1015,1771
1018,1772
1022,1773
1035,1774
1547,1775
2006,1776
2059,1777
2083,1778
2087,1779
2089,1780
2135,1781
2430,1782
2565,1783
2941,1784
3157,1785
3159,1786
3189,1787
3410,1788
3438,1789
3512,1790
3549,1791
3565,1792
3615,1793
3755,1794
3852,1795
3948,1796
3972,1797
3986,1798
3988,1799
3990,1800
3999,1801
4016,1802
4019,1803
4025,1804
4039,1805
4054,1806
4090,1807
4154,1808
4161,1809
4232,1810
4270,1811
4299,1812
4344,1813
4366,1814
4367,1815
4369,1816
4378,1817
4446,1818
4449,1819
4519,1820
4638,1821
4718,1822
4734,1823
4776,1824
4783,1825
4821,1826
4846,1827
4848,1828
4865,1829
4901,1830
4979,1831
4990,1832
5013,1833
5014,1834
5015,1835
5103,1836
5110,1837
5171,1838
5254,1839
5293,1840
5299,1841
5313,1842
5364,1843
5388,1844
5419,1845
5463,1846
5504,1847
5630,1848
5693,1849
5785,1850
6143,1851
6156,1852
6157,1853
6166,1854
6170,1855
6297,1856
6345,1857
6358,1858
38,1859
2376,1860
2378,1861
2402,1862
2403,1863
2724,1864
2989,1865
2990,1866
3633,1867
3635,1868
3638,1869
3697,1870
3868,1871
3984,1872
4005,1873
4040,1874
4085,1875
4489,1876
4545,1877
4621,1878
4701,1879
5219,1880
5796,1881
6503,1882
7569,1883
7570,1884
7573,1885
7701,1886
8574,1887
8946,1888
26340,1889
30825,1890
34162,1891
39715,1892
40815,1893
41566,1894
45186,1895
45447,1896
45672,1897
46972,1898
47566,1899
47997,1900
50189,1901
51084,1902
52730,1903
52973,1904
53121,1905
53322,1906
54276,1907
56775,1908
58025,1909
58998,1910
59369,1911
59429,1912
59900,1913
61160,1914
63082,1915
64032,1916
68791,1917
68793,1918
69526,1919
69644,1920
72641,1921
73106,1922
73319,1923
73858,1924
76093,1925
78637,1926
79134,1927
79185,1928
80166,1929
81229,1930
81564,1931
81591,1932
81834,1933
82202,1934
85259,1935
86068,1936
87520,1937
88125,1938
88405,1939
88744,1940
90249,1941
91535,1942
91630,1943
93510,1944
94503,1945
94677,1946
94777,1947
95067,1948
95170,1949
95738,1950
96004,1951
96588,1952
97913,1953
99532,1954
102481,1955
102716,1956
102993,1957
103141,1958
103228,1959
103372,1960
103384,1961
103801,1962
103810,1963
103819,1964
103883,1965
104211,1966
105213,1967
105653,1968
105844,1969
105954,1970
106491,1971
106540,1972
106916,1973
106918,1974
106920,1975
107013,1976
107449,1977
108156,1978
108190,1979
108932,1980
108945,1981
109576,1982
109723,1983
109864,1984
110130,1985
110553,1986
111113,1987
111617,1988
111743,1989
111781,1990
111844,1991
112138,1992
112175,1993
114180,1994
114818,1995
115502,1996
115617,1997
115877,1998
117368,1999
117529,2000
117572,2001
117590,2002
117851,2003
117922,2004
119141,2005
119155,2006
119964,2007
122896,2008
126548,2009
130450,2010
132157,2011
133419,2012
134368,2013
134393,2014
135133,2015
135536,2016
135861,2017
135887,2018
136016,2019
138036,2020
138186,2021
139642,2022
139717,2023
139915,2024
140301,2025
142536,2026
143245,2027
148675,2028
149380,2029
160565,2030
160872,2031
164909,2032
166492,2033
167036,2034
168248,2035
173307,2036
1952,2037
1953,2038
2160,2039
3006,2040
4017,2041
4036,2042
4903,2043
5617,2044
5673,2045
6711,2046
8464,2047
8622,2048
30707,2049
31410,2050
34437,2051
39183,2052
41997,2053
46976,2054
52281,2055
53519,2056
54503,2057
55820,2058
56171,2059
56782,2060
56788,2061
60766,2062
61323,2063
64575,2064
66097,2065
68536,2066
71464,2067
29,2068
175,2069
272,2070
334,2071
741,2072
1050,2073
1175,2074
1217,2075
1218,2076
1232,2077
1233,2078
1237,2079
1243,2080
1248,2081
1249,2082
1274,2083
1284,2084
1425,2085
1464,2086
1711,2087
1809,2088
1859,2089
1884,2090
1960,2091
2579,2092
2686,2093
2726,2094
2730,2095
2912,2096
3030,2097
3181,2098
3265,2099
3822,2100
4235,2101
5333,2102
6234,2103
6387,2104
6721,2105
6773,2106
6790,2107
6857,2108
6920,2109
6989,2110
7064,2111
7069,2112
7123,2113
7587,2114
7924,2115
7932,2116
8012,2117
8228,2118
8370,2119
2405,2120
3556,2121
4855,2122
5064,2123
5791,2124
31696,2125
35836,2126
47610,2127
57368,2128
61024,2129
61132,2130
86882,2131
102407,2132
132660,2133
122912,2134
122916,2135
176371,2136
187541,2137
187593,2138
238,2139
421,2140
808,2141
969,2142
1083,2143
1262,2144
1287,2145
1387,2146
1592,2147
2032,2148
2142,2149
2151,2150
2311,2151
2530,2152
2532,2153
2876,2154
2886,2155
3037,2156
3350,2157
3451,2158
3519,2159
3654,2160
3791,2161
3836,2162
23,2163
147,2164
211,2165
428,2166
456,2167
481,2168
507,2169
635,2170
714,2171
851,2172
1120,2173
1171,2174
1253,2175
1271,2176
1303,2177
1459,2178
1480,2179
1678,2180
1785,2181
2021,2182
2231,2183
2272,2184
2358,2185
2618,2186
2841,2187
2908,2188
2952,2189
3020,2190
3100,2191
3105,2192
3107,2193
3169,2194
3178,2195
3198,2196
3246,2197
3250,2198
3252,2199
3256,2200
3260,2201
3271,2202
3272,2203
3360,2204
3543,2205
3783,2206
3950,2207
3980,2208
4047,2209
4211,2210
4238,2211
4251,2212
4343,2213
4626,2214
4688,2215
4772,2216
4787,2217
5009,2218
5010,2219
5055,2220
5152,2221
5267,2222
5292,2223
5329,2224
5446,2225
5577,2226
5632,2227
5682,2228
5747,2229
5945,2230
5955,2231
6281,2232
6428,2233
6537,2234
6552,2235
6565,2236
6617,2237
6796,2238
6817,2239
6867,2240
6884,2241
6947,2242
6953,2243
6957,2244
6974,2245
6993,2246
6997,2247
7009,2248
7025,2249
7090,2250
7263,2251
7481,2252
7649,2253
7706,2254
7841,2255
7842,2256
7884,2257
8010,2258
8132,2259
8378,2260
8493,2261
8495,2262
8633,2263
8810,2264
8874,2265
8914,2266
8937,2267
8951,2268
8977,2269
8982,2270
8983,2271
26649,2272
26695,2273
26750,2274
26812,2275
26901,2276
27408,2277
27450,2278
27788,2279
27793,2280
31101,2281
31116,2282
31225,2283
31420,2284
33166,2285
33558,2286
33660,2287
34536,2288
36517,2289
36527,2290
37731,2291
37739,2292
38886,2293
39381,2294
39444,2295
40278,2296
40414,2297
40583,2298
41569,2299
41863,2300
42004,2301
43396,2302
43921,2303
43928,2304
43936,2305
44195,2306
44204,2307
44761,2308
45658,2309
46723,2310
47629,2311
47644,2312
47894,2313
48326,2314
48385,2315
48738,2316
48879,2317
49265,2318
49530,2319
49822,2320
49961,2321
50068,2322
50442,2323
51080,2324
51255,2325
51471,2326
51935,2327
52042,2328
52241,2329
52328,2330
52952,2331
53123,2332
53550,2333
53953,2334
54736,2335
54962,2336
54997,2337
55080,2338
55094,2339
55116,2340
55274,2341
55363,2342
55721,2343
55908,2344
56145,2345
56587,2346
56607,2347
56921,2348
58293,2349
58803,2350
59018,2351
59129,2352
59387,2353
60046,2354
60389,2355
60647,2356
60674,2357
60735,2358
60753,2359
60941,2360
60943,2361
61011,2362
61167,2363
61210,2364
61236,2365
61248,2366
61350,2367
61352,2368
61628,2369
61986,2370
62374,2371
62376,2372
62394,2373
62792,2374
62799,2375
62849,2376
63033,2377
63062,2378
63433,2379
64030,2380
64497,2381
64716,2382
64983,2383
64997,2384
65216,2385
65682,2386
65982,2387
67534,2388
68205,2389
69849,2390
70336,2391
71106,2392
71135,2393
953,2394
1204,2395
1242,2396
1772,2397
1792,2398
1939,2399
1945,2400
2301,2401
3363,2402
4980,2403
7156,2404
7379,2405
26554,2406
26729,2407
64620,2408
87306,2409
98961,2410
96821,2411
605,2412
612,2413
1099,2414
1231,2415
1353,2416
1361,2417
1363,2418
1393,2419
74,2420
78,2421
194,2422
203,2423
246,2424
471,2425
786,2426
1104,2427
1429,2428
1458,2429
28,2430
94,2431
249,2432
307,2433
308,2434
322,2435
385,2436
446,2437
452,2438
562,2439
580,2440
613,2441
715,2442
805,2443
994,2444
1027,2445
1056,2446
1177,2447
1280,2448
1365,2449
1399,2450
1446,2451
1476,2452
1487,2453
1537,2454
1545,2455
1621,2456
1633,2457
1643,2458
1672,2459
1673,2460
1799,2461
1801,2462
1841,2463
2112,2464
2310,2465
2333,2466
2357,2467
2391,2468
2443,2469
2501,2470
2690,2471
2875,2472
2943,2473
3997,2474
5146,2475
5449,2476
6242,2477
6567,2478
6618,2479
26606,2480
27193,2481
27728,2482
27801,2483
31184,2484
44974,2485
544,2486
2269,2487
2735,2488
2794,2489
3066,2490
3270,2491
3347,2492
3362,2493
3766,2494
3861,2495
4220,2496
5093,2497
5312,2498
6662,2499
585,2500
2342,2501
3019,2502
82,2503
121,2504
199,2505
228,2506
306,2507
514,2508
685,2509
3285,2510
3968,2511
4890,2512
6708,2513
6763,2514
7173,2515
7444,2516
8981,2517
54001,2518
55280,2519
56941,2520
59725,2521
61240,2522
65230,2523
71033,2524
85774,2525
86781,2526
87869,2527
89759,2528
93840,2529
96829,2530
97921,2531
100714,2532
101525,2533
103980,2534
111659,2535
111921,2536
112290,2537
115569,2538
116897,2539
125916,2540
128360,2541
136864,2542
122,2543
144,2544
227,2545
408,2546
413,2547
418,2548
424,2549
433,2550
436,2551
459,2552
550,2553
639,2554
782,2555
1191,2556
1343,2557
1431,2558
1453,2559
1468,2560
1488,2561
1513,2562
1667,2563
1726,2564
1810,2565
1835,2566
1975,2567
1976,2568
2146,2569
2155,2570
2236,2571
2297,2572
2306,2573
2352,2574
2404,2575
2433,2576
2497,2577
2500,2578
2505,2579
